gene,slope_z,r,p,n_cells_expr
C1ql1,0.0646192625806159,0.06691363584819553,0.29389737590089815,248
2410004I01Rik,0.01619266744728263,0.015115080356286314,0.8161794625555374,239
Dcakd,0.036123579676638436,0.038410515262544194,2.7349795025202926e-06,14899
Nmt1,0.02523611724644463,0.024372467986919125,5.782856665895963e-05,27220
Plcd3,0.03277201941820441,0.03135529637786652,0.029156485910718583,4840
Acbd4,-0.011998117706955583,-0.011539681101173758,0.10974271434076688,19210
Hexim1,0.08205952194260199,0.07012606703534482,1.4671040744403433e-34,30497
Hexim2,0.024754155570342322,0.02891872564917393,0.18951393809798336,2060
Fmnl1,-0.010340486722438019,-0.014050880654913231,0.007086409232476966,36726
1700023F06Rik,0.06436940188478807,0.06849729909572505,3.023226646370511e-05,3703
Map3k14,0.011058397049589736,0.011749013725950816,0.2706364226941611,8793
Arhgap27,0.0812979116818096,0.06058083883453364,1.1042732144836279e-13,15008
Gm11648,-0.03827927790789854,-0.05555589873991015,0.005012533662414933,2550
Plekhm1,-0.022775935647316975,-0.01946806299235401,0.06562714021165827,8943
Rprml,-0.08138002329329398,-0.08553056249876742,0.005946935533573881,1033
Gosr2,0.03235667890514857,0.03144725381176154,1.6007081531768566e-08,32271
Wnt9b,0.0458337094164841,0.04093338190448414,0.5543143929807498,211
Wnt3,-0.009391229448479583,-0.023526565513201713,0.1754634182491406,3318
Nsf,-0.004941876069507338,-0.00551659065539854,0.3898171162027375,24302
Arf2,0.08241902354032034,0.08194134063417287,1.4367008253771221e-27,17573
Crhr1,0.009209209781318634,0.009021174163105359,0.9525523461727031,46
Mapt,-0.0019320284267151596,-0.0020775205003174834,0.852054680374769,8061
1700081L11Rik,0.005580405028976399,0.005743428422092362,0.33895905803490434,27721
Cdc27,0.03706860998499883,0.037303570390568225,3.331526799718499e-06,15525
Myl4,-0.05868357224172376,-0.06385297885169394,8.415690604170016e-09,8123
Itgb3,-0.010267422992790584,-0.013471499807516118,0.355003931102683,4716
Efcab3,0.009772695724064365,0.008039500269871406,0.9709583253033598,23
Mettl2,0.02929592281863718,0.03452601546197348,2.9952876171525504e-05,14608
1700052K11Rik,0.02079590600665929,0.023275881596177883,0.0988544676616003,5029
Tlk2,0.025593839135238106,0.02567597153101829,0.0012359404653442712,15827
Mrc2,0.0560058792339187,0.05950656925540055,4.456756083758196e-07,7187
March10,-0.015969329570164267,-0.03737131304324765,0.3946223705257692,521
Tanc2,0.06148109097540764,0.06187416839158327,4.0618310029116904e-11,11365
Cyb561,0.054079024054925706,0.04583791118204046,1.11958643502998e-10,19781
Ace,-0.048207780755822174,-0.04742365407831623,1.99051435569421e-11,19980
Kcnh6,0.29457330233169066,0.1541281545492144,0.002212321450985537,392
Dcaf7,0.014530078881384094,0.015422302511428275,0.009690904891313735,28130
Taco1,0.01055029927205562,0.011557380596527458,0.5038115087763797,3348
Map3k3,0.016403143414665596,0.01813220251179318,0.08109412474585033,9256
Limd2,-0.05301002734007141,-0.07450188753250736,4.125866635682579e-89,71971
Strada,0.019763332449696684,0.02435244285660848,0.02125169413331927,8947
Ccdc47,0.027720599869764842,0.02686845057828259,1.2301606370661859e-07,38737
Ddx42,0.024577246107292536,0.023295995524189494,4.7953069931639655e-05,30448
Ftsj3,0.006908803116430154,0.008148370437799654,0.22315513651135716,22352
Psmc5,0.008665437080062458,0.009168217603792286,0.019276213064082833,65150
Smarcd2,0.0007225325704942553,0.0008056900368693062,0.8603870837147176,47657
Tcam1,0.02887580747640029,0.06536415156692729,0.5160669587963486,101
Gh,-0.001909605107689404,-0.003530237980876712,0.9568872407517091,237
Cd79b,-0.010417305785828525,-0.01398328527499225,0.01635074511418591,29482
Scn4a,-0.053771596273136435,-0.10433989365711456,0.042071746107328105,380
2310007L24Rik,-0.025264526775141957,-0.030903508203783306,0.45564588567576636,585
Icam2,0.12568698841984158,0.1199259711159446,9.034532212783009e-97,30083
Ern1,0.10681987613696016,0.08292810724038817,0.00223329719887296,1357
Snord104,-0.054092328687661666,-0.08220839479298153,0.4684825876604629,80
Tex2,0.025555272835195413,0.02389946493344619,0.004651953560206147,14022
Pecam1,0.17528501615418207,0.14251810202378223,5.038659336799638e-120,26446
Gm885,0.03036129645542161,0.03752176358068089,1.2999803166515443e-06,16628
Polg2,-0.006913538459987269,-0.005937796270845416,0.6050951393767061,7586
Ddx5,0.0690277230749072,0.06877728384762136,2.778964016889871e-147,140876
Ccdc45,0.022125178088217803,0.019270955675573537,0.17130407446559603,5041
Smurf2,0.032379116041591986,0.027806822552722398,0.0004203849223437656,16084
Kpna2,-0.05262540885792163,-0.05526666331507174,1.4177135628600315e-24,34230
1810010H24Rik,0.22605879146009403,0.16469185094131505,4.551596680455376e-16,2402
Bptf,0.010997460869931974,0.011537712059293855,0.013907975728764064,45446
Nol11,0.028450359256709485,0.03455805412306058,5.855049361228234e-06,17187
Pitpnc1,0.08791516336430719,0.08086215888900727,1.2186039723605358e-45,30653
Psmd12,0.017874230870716892,0.018700725619734983,4.114412856269273e-05,48084
Helz,0.0247443896519268,0.02604960309468592,0.003368766653994242,12666
Cacng1,-0.0031656659714477137,-0.0027150632623120174,0.9568304522200716,400
Cacng4,-0.1771832837312941,-0.27815995047757675,0.29687692054679815,16
Prkca,-0.02607451363982658,-0.023145501924028436,0.00010904858109295794,27945
Apoh,-0.1511848662155744,-0.07552577627579823,1.5091294370792275e-05,3276
Ccdc46,0.09121203592481007,0.09494034853233967,5.073598502216587e-05,1816
Axin2,0.049279895056000146,0.05054535449289555,0.002606005699688934,3546
Rgs9,0.09086079413137124,0.07484565660691482,0.0005394910524727223,2134
Gm11696,0.034140511219359064,0.041553507825264825,0.10320146966129816,1539
Gna13,0.02898649621110057,0.027520508263186666,1.7240181573549758e-08,41951
Amz2,0.01838196408056489,0.02053057022332297,0.004688791397602378,18968
LOC100503496,0.040369755024100874,0.04529510827087711,0.005634644597338731,3734
Slc16a6,0.008795663227282993,0.012763313760241384,0.12301686851492295,14602
Arsg,-0.02804480907526708,-0.033657130187195614,0.041465036123590544,3670
Wipi1,0.058648301513161444,0.06596683343356446,5.542375371577577e-16,15043
Prkar1a,0.030212664368210893,0.03097878509541884,1.618808929458608e-20,89790
Fam20a,0.0884075767854677,0.07052466496897741,1.8186784260468163e-07,5461
1700012B07Rik,-0.03403648634669849,-0.06510404493552642,0.6465598266001845,52
Abca8b,0.02874231426151171,0.023048277178279536,0.20944921574992464,2967
Abca8a,0.027065105322041472,0.024032509336444227,0.01145061591219126,11070
Abca9,0.02208473868328346,0.020632129842789837,0.2143917129654697,3623
Abca6,-0.006894392698166839,-0.006248860004958772,0.7220074633894196,3244
Abca5,0.06286471975696492,0.061562426535534315,9.364456173814608e-06,5174
Map2k6,0.021772382884758246,0.029042599491418544,0.025984189532146963,5877
Kcnj16,-0.051320341336499556,-0.07173916747906406,3.123069523799644e-11,8549
Kcnj2,0.037590294919042054,0.046407083708435735,0.05178823148199575,1757
BC006965,0.020172350692893085,0.026597816578498874,0.580535163984665,434
Sox9,-0.02653470115504069,-0.03235079187593185,0.0010878464278595088,10194
2610035D17Rik,-0.03765201940993226,-0.03477326471842663,0.0017557898308061851,8093
4732490B19Rik,-0.035514759828226605,-0.05024094246916476,0.5794806024219116,124
Slc39a11,-0.019779978922518617,-0.019143985784223147,0.013709497683637576,16576
Cog1,0.029817062742415076,0.030099189410960583,0.0006600903820266534,12799
D11Wsu99e,0.013402357591607858,0.01422834881750439,8.121999114093271e-05,76705
D11Wsu47e,0.0041247551187247305,0.004208759915238705,0.7782056252937536,4481
Cpsf4l,-0.032898830044834314,-0.03473518293009158,0.48359196461970566,409
Cdc42ep4,0.10574689290287233,0.09414519160518886,7.652067513829976e-45,22177
Sdk2,0.05382699930473307,0.04138928720029284,0.4585173519619423,323
4932435O22Rik,0.042645905738082135,0.05168983431299501,0.6948900824034717,60
Rpl38,-0.035214049845209996,-0.035468638639533014,1.8564922312881638e-42,148149
Ttyh2,-0.014158693109583724,-0.009315515065425207,0.3793659508344519,8907
Dnaic2,-0.11240557447789477,-0.13172526995972875,0.01286463876734997,356
Kif19a,0.024434009063595687,0.02212121096150703,0.4595541864290317,1120
Btbd17,0.2019449925805713,0.14655022876051726,6.220335414476921e-06,943
Gpr142,0.06344569191120655,0.029062772744441828,0.6710225184803388,216
Gprc5c,-0.03114299620598963,-0.031919704653300476,0.007477333057039224,7021
Cd300a,0.04548261855751923,0.04928433458521751,3.913340711101336e-12,19809
Cd300lb,-0.004133376509512806,-0.005236018361335651,0.6460417770533555,7696
Cd300c,-0.0514072215834643,-0.1171379479202242,0.002250727824651774,678
Cd300ld,0.058331456919569,0.04782448024618526,7.137715199163107e-06,8805
AF251705,0.1049841105293334,0.09883873265768198,5.790216200708229e-36,15970
Cd300e,-0.04732995074708887,-0.03632761743029502,0.0756105009774524,2393
Rab37,0.010609555093965111,0.011998566049987688,0.3272333207235635,6669
Cd300lf,0.004466417670056332,0.006262062894063261,0.4627582940128162,13753
Slc9a3r1,0.11701405818614448,0.11821927222249014,1.4824044315770787e-185,59968
Nat9,0.0428688733822682,0.03556784097280277,1.4340180237167062e-07,21866
Tmem104,0.029806440535256284,0.025871968265917252,0.027260624593383843,7282
Grin2c,0.060129491467613545,0.04192154587610423,0.44101096205435364,340
Fdxr,-0.0009539213988041136,-0.0009163432032651985,0.9252849580816529,10476
Fads6,0.020506856206697496,0.02264262607683939,0.7019896420539448,288
Otop2,-0.0020698042082670193,-0.006007032194734093,0.8567893132998006,905
Ush1g,0.11285789695844599,0.08884215478689489,0.23300719094117198,182
Otop3,-0.009006723835390768,-0.020337852032396086,0.31379544307016827,2455
C630004H02Rik,0.07127575059919852,0.058138610477451995,7.778330715236886e-06,5907
Cdr2l,0.0261601872964163,0.026444743078317325,0.027538030821427587,6945
Ict1,-0.022597245395979803,-0.02617299416210198,1.8053806568479727e-09,52790
Atp5h,-0.052899981856400005,-0.05461375102245318,6.383194542710746e-91,136888
Kctd2,0.020944372406609502,0.020276781478673987,0.012864792550869428,15049
4933422H20Rik,-0.22088777949412639,-0.15654922464886875,0.05491145421029992,151
Slc16a5,-0.25433730344830296,-0.1257337977004222,3.905699960752133e-13,3309
Armc7,-0.022993206024458968,-0.027376278583015046,0.01804322086073555,7461
Nt5c,-0.019703130673484427,-0.021324640527218542,2.225695111039513e-07,58982
Hn1,0.004121917422192956,0.004462823709711635,0.1727583855671383,93332
Sumo2,-0.03729924778290359,-0.0398682018794798,3.565927104542289e-45,125061
Nup85,0.03966843664693514,0.05192339994298943,1.4612281572982947e-11,16888
Gga3,0.0034320729697086797,0.0037143259970092678,0.7366318921359579,8201
Mrps7,-0.005319229719887829,-0.006020811466853805,0.1825675426095406,49011
Mif4gd,-0.02161255040548555,-0.022639470126444947,4.791493847291442e-07,49441
Slc25a19,-0.01324827865746104,-0.015307197972978831,0.036205723283214704,18725
Grb2,-0.002377250437404614,-0.002451545251799614,0.5314519174155665,65162
2310067B10Rik,0.029000688455236547,0.025013027215422413,0.006346648800526046,11905
Caskin2,0.11059728760544614,0.07947238607164171,1.830655347971282e-12,7840
Tsen54,0.02138018151149362,0.021742382038496624,0.03288372364601523,9629
Llgl2,0.07711238545238333,0.055117064445144595,4.188571645808023e-09,11353
Recql5,-0.0044608086063063395,-0.005135381302275535,0.6564540919532494,7505
2210020M01Rik,-0.027406176001407132,-0.05348607340935736,3.4012474731288854e-11,15337
1110017F19Rik,0.006704235117371411,0.006378030437572332,0.6311130048144885,5670
Sap30bp,-0.003080657069907898,-0.003034424149718058,0.6791330115614265,18585
Itgb4,-0.014699185512240198,-0.01282508710231118,0.16238958336656173,11868
Galk1,-0.024212771770810108,-0.02450111081827053,0.0001367466950164456,24227
H3f3b,0.01086054882934975,0.010936074321217433,2.594373880749699e-05,147940
Unk,0.039603160740187326,0.044820624388636106,5.818986088241908e-05,8039
Unc13d,-0.025556231631150617,-0.037245724071385516,0.00011144159705331157,10759
Wbp2,0.008839460338108772,0.008692500686625401,0.052255178229664676,49863
Trim47,0.10424630858938608,0.09843430117523964,5.020964457673346e-46,20835
Trim65,-0.012090838356183317,-0.013781392281532946,0.5216825064379869,2164
Mrpl38,0.0021695916016237554,0.002279390552616781,0.6839884916450218,31889
Fbf1,0.06766517415420681,0.06335728997238359,5.229912704062103e-07,6262
Acox1,0.11074132725492042,0.08243648251827648,2.0144068181733997e-44,28671
2310004N24Rik,-0.019340177620230853,-0.02200423021047832,9.501046608100703e-06,40492
Cdk3-ps,0.1447040121783251,0.08102194182367624,0.14314587136235263,328
Evpl,0.013710713047994044,0.015182557256923804,0.13486174728946818,9700
Srp68,0.028045625577808587,0.028980949899854114,1.0649952248334709e-07,33626
Galr2,0.07457731209782191,0.08220738795622068,0.11442482185010518,370
Exoc7,0.02896718468693027,0.02661056212833664,4.323928769193921e-05,23611
Foxj1,-0.03596047147991859,-0.051576987364076246,0.11837839247351098,918
Rnf157,0.00333569775115839,0.0035216591282677136,0.8404594037375808,3270
Fam100b,0.011990740129496351,0.010999075379123303,0.08269802088652345,24890
Qrich2,-0.01643161641753831,-0.02649037167609512,0.6979850861425729,217
Prpsap1,0.08669620245877277,0.0787866950865821,4.523370067697725e-53,37765
Sphk1,0.037502685581375726,0.04500262619004229,3.4629306652391605e-07,12814
Ube2o,-0.012159192715104267,-0.011585944593231203,0.18948710123592377,12827
Rhbdf2,0.0645070084871226,0.06927585788204167,4.6403032113665493e-17,14654
Cygb,-0.006802915932181834,-0.007444623709713414,0.36661893957644764,14709
Gm11744,0.045674711082509895,0.046410893289693875,0.07177347148410368,1506
1810032O08Rik,0.02123043095779191,0.026387739016995728,0.0021554602691188363,13515
St6galnac2,0.03555365828936833,0.03245260942523292,0.0003666788987297945,12050
BC018473,0.02123959126154679,0.019076971619595467,0.8320886098909233,126
St6galnac1,0.023596508795934976,0.06184259998354382,0.5833775105707804,81
Mxra7,0.027518439924810817,0.025998771023802745,0.0015972210048467975,14737
Jmjd6,0.04346253541215513,0.04757699956565499,6.860456270921814e-16,28762
1110005A03Rik,-0.02396610834615465,-0.028096282922930687,1.9515527538085965e-11,57009
Srsf2,0.009329500462786917,0.00952976818277631,0.0016843791432308822,108625
Mfsd11,0.046379792090240145,0.043933855535213374,1.2122658077084219e-08,16807
Mgat5b,0.01204257563795403,0.02109556300679673,0.7319926901365809,266
2810008D09Rik,0.07276992050099564,0.07385809034243251,6.284261634907886e-22,16938
Sec14l1,0.08395817534227036,0.07741821532344771,7.524200768174543e-41,29799
Sept9,-0.01032898465969828,-0.012046627037225373,0.012566564317192469,42923
2900041M22Rik,0.013213618762849757,0.013447542695770736,0.5582137680643422,1898
Tnrc6c,0.043435737175711454,0.04573526102940881,9.752079762143384e-13,24308
Tmc6,0.011525867823962086,0.011748814915983187,0.06205684168905979,25223
Tmc8,-0.032424954958761465,-0.024338529009699027,0.05739058699659899,6097
6030468B19Rik,0.012827378218605072,0.022163373893537033,0.42177302535697037,1316
Syngr2,-0.01426118212066615,-0.014857152813133061,0.00013190420596850475,66203
Tk1,-0.009157534821173792,-0.01427163374401617,0.06902926859750029,16232
Afmid,-0.04784609046939268,-0.045221655804236836,4.954619832870317e-06,10190
Birc5,-0.016485712214758343,-0.03216591623799016,1.5176907375170167e-06,22342
Tha1,-0.061254452659009466,-0.050358798540143065,0.00408957231105052,3249
Socs3,0.09007544391445839,0.09173588984272965,4.565549701465329e-97,51727
Pgs1,0.004163723221058505,0.004849541643055243,0.37143475931326086,33970
Dnahc17,0.008971968097503344,0.011090758440973325,0.8510871020811122,289
Cyth1,0.025353437388774606,0.025159153596887085,1.103953205498145e-05,30519
Usp36,0.028498001091770742,0.02915973936258217,0.0013562230599673307,12069
Timp2,0.06404344759360749,0.06665896847600053,9.067310411432556e-48,47344
BC100451,0.009463304796984357,0.013158453836111883,0.7075935958694886,815
Lgals3bp,0.1762683611062711,0.1252352869771138,9.811225657642528e-103,29302
Cant1,0.05534055255085326,0.045213598149946924,3.716637289382845e-12,23590
C1qtnf1,0.050868285644583684,0.04940601112829999,1.0850713594664824e-06,9729
Gm11747,0.06144065016461691,0.062111481114843506,0.35919525182290657,220
Engase,0.04491395328035361,0.034119607826903625,0.01052045304656209,5621
Rbfox3,0.0062430838959034755,0.003858110396261319,0.9287267026724055,540
Cbx2,0.007321296306422138,0.009571015357886613,0.6215289308114398,2663
Cbx8,0.03890065203654721,0.04941063799065366,0.0001270729209952676,6010
Cbx4,0.03037460577039161,0.035644899322247,1.3362678044249556e-09,28916
Tbc1d16,0.1096070669111535,0.09873221849045899,4.22625552113293e-15,6290
Ccdc40,0.016883689517616353,0.02975057687475958,0.4783970907792515,570
Gaa,0.057635961099736635,0.053181776010809464,3.2025724691802595e-19,28357
Eif4a3,0.003929835860118708,0.004177952116850642,0.3383617528975311,52515
Card14,0.04553186834420257,0.03665090932954273,0.07056847955801089,2435
Sgsh,0.0012218512644333263,0.0012444749910378243,0.9233875890759562,5974
Slc26a11,-0.0243725125760544,-0.024112683471489097,0.1157152693064571,4257
A730011L01Rik,0.020169366145302237,0.019491428134493394,0.09280570853025036,7437
Nptx1,0.047209790540550474,0.054022360032469324,0.1280302779328313,795
Rptor,0.01596820658331897,0.013254537406388966,0.21811733789825927,8635
A430071A18Rik,-0.009081484366783679,-0.007634144211318956,0.9021226472820474,262
Chmp6,0.03570322080517619,0.033169890499205,1.8601441968729997e-09,32809
Baiap2,0.03228626056211218,0.034967492801110396,1.557614101638484e-10,33477
Aatk,0.044445042884924756,0.03936451661834605,0.026479065123154722,3178
Azi1,0.049349603277680294,0.06000559852034679,0.0001819914222378939,3886
2410002I01Rik,-0.005889555666003448,-0.00514949281284325,0.6880170355594268,6083
1810043H04Rik,-0.0013886851829335081,-0.00144497167043955,0.7302224915561119,56952
Slc38a10,0.0763222567149873,0.07176090316779639,1.3224640075478091e-42,36254
2810410L24Rik,0.07377739753044887,0.06181364600257481,0.10298373311482475,697
Bahcc1,0.07087556829350714,0.06460220501767243,5.970951578647076e-05,3855
Actg1,-0.031956451394377354,-0.0319372832855698,1.5529876581664778e-34,147202
0610009L18Rik,0.017889803963552896,0.02019255796253737,0.05803343760175908,8812
Fscn2,-0.17102165502952316,-0.11799761394837717,0.1126362936263845,182
2310003H01Rik,0.039868919548523764,0.03965564801929985,0.00019929607602412727,8795
Nploc4,0.02766333820435011,0.02470819642404968,0.0009986166506962056,17737
Pde6g,-0.0020881080771001084,-0.003069768361903374,0.9718118998905663,135
1810049H13Rik,0.006279588112429156,0.006842901696861953,0.4579354932287085,11768
Ccdc137,0.0152087470899282,0.017756750939728585,0.1117511902308021,8023
Arl16,0.025052165284393427,0.025766759011876736,0.004474812853603414,12169
Hgs,0.026606089504147876,0.023658218411156385,0.00011663667732759816,26520
Mrpl12,-0.021284396298102345,-0.022008946412538408,2.604568814337324e-08,63947
Slc25a10,0.10340278262075497,0.07767688379792433,1.3429691453979036e-27,19584
Gcgr,-0.07282293997929254,-0.04395891511284584,0.00959293294483829,3471
Fam195b,0.03409380215013329,0.039737156720488345,2.238903628584019e-22,59915
Ppp1r27,-0.07068921835972297,-0.1421846770129551,0.07021332162611556,163
P4hb,0.040944926412075165,0.03927430641981615,1.5869280966264098e-28,79517
Arhgdia,0.040321758756540586,0.040055600603893085,4.71633862162793e-40,109282
Alyref,-0.006330945841947337,-0.007638191429046946,0.08076600914441959,52269
Anapc11,0.014226677882931138,0.014619254188200795,7.644065574392129e-05,73194
Npb,-0.011133494082846418,-0.00853920343363756,0.8477474912221691,508
Pcyt2,0.006738566532635321,0.005863781354676271,0.3316453324852303,27412
Sirt7,-0.01025494707717777,-0.010675359178227756,0.02593303740355456,43527
Mafg,0.03400250548650567,0.03667686165088065,9.445506602989764e-15,44582
Pycr1,0.0034258981812943425,0.004260320388300064,0.9111201194391745,689
Myadml2,0.0032739167043606674,0.005428668882711807,0.9098008106160383,438
Notum,-0.06300691608621521,-0.05391272394317513,0.00868962351727729,2368
Aspscr1,0.003481707596007974,0.003491339588787709,0.5262629555016849,32949
Stra13,-0.02758066527364146,-0.02993264226003918,3.79768268788671e-15,68950
Lrrc45,0.036653615412675054,0.03744941637080641,3.300584446043897e-06,15417
Rac3,0.042298993279416976,0.04360796515938864,1.5601910140241654e-05,9807
Dcxr,0.000959096823332916,0.0008179535371891343,0.8898919551592028,28649
Cbr2,0.06096439306953826,0.07394109556681155,4.1233864887201426e-15,11246
Rfng,0.030655072002065235,0.031169079225911528,3.056317041986699e-05,17886
Gps1,0.02879882013858258,0.03186307354210444,3.702660457995528e-11,43088
Dus1l,0.010596614856308301,0.011226529454279996,0.06598582312246766,26820
Fasn,0.02378138601354229,0.023111462858568358,0.0016176746189211697,18606
Ccdc57,0.07006838322674651,0.08552455401434562,0.001387146180467695,1395
Slc16a3,0.008883316010292693,0.011962772125429339,0.10304473804673277,18573
Csnk1d,0.024355565124795402,0.024188904334438235,4.3250480195654e-08,51257
Cd7,-0.011734982639091637,-0.01716878796078374,0.127115394601376,7897
Sectm1b,1.274703605215226,0.45225619651660975,1.7983378527923614e-133,2644
Sectm1a,0.07197982233328805,0.03609344588792357,0.11722572459885315,1885
Tex19.1,0.722881178964892,0.1642026693211048,0.10435652021359787,99
Uts2r,0.05905315451441831,0.045790896035944474,0.5473530409328828,175
1110031I02Rik,0.025852028828696184,0.02208281868227317,0.013360186533678896,12551
Hexdc,0.01728735832725039,0.015008256858615555,0.32673285346108993,4272
BC017643,-0.002684208345091149,-0.003024106957584347,0.5949528987347266,30912
Narf,-0.0324080989503725,-0.033049242389102194,7.286059250353884e-06,18410
Foxk2,0.029788164643680757,0.031389834494241924,0.0008754340417101849,11236
Wdr45l,0.030127365179124864,0.02995381282408197,1.8391870218040785e-07,30299
Rab40b,0.04317005861676122,0.057082294777517625,0.00028585079198267804,4035
Fn3krp,0.012827597230177906,0.013031181870620644,0.8465582863948211,223
Fn3k,-0.039257887139779894,-0.04389369006685513,0.0006060871116827403,6099
Tbcd,0.04114595084774758,0.042778632816729674,1.4141654637216462e-07,15127
Zfp750,-0.027939708675829327,-0.04918498180077187,2.033965014093303e-05,7499
B3gntl1,0.04211221596519709,0.04551786844352821,0.025023583497455183,2424
Metrnl,0.023325511922139386,0.020916565597483436,4.120762244645188e-05,38428
1700012B15Rik,0.006231956613671077,0.006990840768776798,0.34864827288745415,17975
Rab10,0.023930687867952622,0.02418053303828504,1.0568369065363503e-11,79029
Kif3c,0.037406424961114064,0.03923807113282401,0.026396909803360496,3202
1110002L01Rik,0.0144298363420783,0.015265944942783084,0.3487825355695805,3769
Asxl2,0.01923493621448908,0.01967528183505725,0.0010943350177132897,27536
Dtnb,0.02230124798854115,0.023706049800429695,0.010690908153773385,11594
Dnmt3a,0.07844542229254699,0.06595199984652333,9.786907223568033e-17,15834
Gm10485,0.07103814867910938,0.07115669919197654,0.41391828569607547,134
Pomc,0.060152484080730345,0.05622189955106416,0.008363586844547279,2199
Efr3b,0.08885600318261648,0.06641832041014813,0.003115763597054665,1979
Dnajc27,0.051532010586776415,0.05426546460524656,0.0019575184477932323,3254
Adcy3,0.0105716291557536,0.012963802857707705,0.2089327608446102,9396
Cenpo,0.04758886840531803,0.05977687253720557,2.13911449141908e-05,5048
2410017P09Rik,0.004611369611559209,0.005111416288351775,0.38329805718506715,29095
Ncoa1,0.01993420532784391,0.019276294758280205,0.004392637945356402,21835
Itsn2,0.014450068963598727,0.01421458757075538,0.01769119328300742,27846
4930417G10Rik,0.012762518985624404,0.013841401391899278,0.9030109872208152,80
A830093I24Rik,-0.038934988694683856,-0.0476648376219239,0.2675277216274332,543
Pfn4,0.07013656818921878,0.12001110182560765,0.2160290827322872,108
Gm6682,0.030322843118463793,0.037563730467568834,0.40576015967048984,492
0610009D07Rik,-0.03267679209234837,-0.03533749019426819,1.0279606846352003e-26,91614
Fkbp1b,0.08247244812589757,0.08650857449368675,1.1218981675249252e-13,7343
BC068281,0.053271644382421754,0.04623077488658799,0.03135823661806863,2168
Mfsd2b,-0.019597297173230437,-0.030544195529731685,0.13589944811160165,2385
Ubxn2a,0.04511095141673018,0.04209625991605062,5.33038686443683e-13,29365
Atad2b,0.00600578295779474,0.006705671045288289,0.38002452555533883,17140
Klhl29,-0.02659101435214864,-0.0302860654588681,0.2392143317630638,1512
2810032G03Rik,0.03997466619425626,0.04375249847314077,0.5147393225304259,224
Apob,-0.2363077003203128,-0.10561075900156071,2.4500690818321436e-16,5994
1110057K04Rik,0.0072289693760418435,0.007379538987602921,0.31235319538904077,18745
Hs1bp3,0.028584800136070242,0.02462429292329599,0.06351938331094824,5679
Rhob,0.1282377055730721,0.11198564450349409,7.89159241721794e-173,62240
Slc7a15,0.39883700843882425,0.15079059485013308,0.43492405832277203,29
Pum2,0.026999900573944604,0.027633022059990766,7.134318079930237e-11,55616
Sdc1,-0.04583532935069987,-0.038903092112666425,3.097719653855413e-10,26156
Laptm4a,0.11587783326030168,0.10912797056329705,5.468331312209197e-271,103257
Matn3,0.03495717195295485,0.03491683646967594,0.5788898483606701,255
Wdr35,0.037821410875864714,0.045408619285954285,0.006016969634891279,3658
Ttc32,0.016589776388541137,0.017730997883786355,0.007268059940053541,22918
Osr1,-0.01458000788362347,-0.016221113448270173,0.24864030215155775,5060
Rdh14,0.001578368172258735,0.0014949837419106799,0.8227721478886499,22449
Kcns3,0.13743200880446946,0.1314066680823933,2.5619722506650693e-07,1527
Gen1,0.007794827667569526,0.01239372804535414,0.6645000456542143,1227
Smc6,-0.014287351965215026,-0.01596959942784887,0.00014023030996608552,56848
Vsnl1,0.009104132990510667,0.013460683215412477,0.3779728021329084,4292
Rad51ap2,0.1536417220889739,0.12365157899017595,0.0004911241885379024,791
Fam49a,-0.016195333950890862,-0.016588637756155357,0.046983540669802405,14340
Mycn,0.10609526716954819,0.09770263517442199,3.243029305998648e-05,1803
Ddx1,0.01589752135125409,0.016098694132843237,0.002681295350934429,34773
Nbas,0.078689493302214,0.06843801795740895,4.474363881242992e-09,7331
Fam84a,-0.02620545076556824,-0.03372300717933524,0.0034669444924589443,7511
Trib2,-0.00016282423004278395,-0.00017007055182290695,0.9860645219658938,10550
Lpin1,-0.032380248504765126,-0.028876660987146873,0.0014402130140010016,12174
Ntsr2,-0.043780967355992725,-0.0520677895407898,0.7433073762579256,42
Greb1,-0.026028744765495743,-0.044877000738692635,0.21058183154540483,780
E2f6,0.05434350300912899,0.059158121554819434,1.4894090113714294e-07,7876
Rock2,0.06096259451893262,0.05239150828993129,5.760969645466091e-23,35426
Pqlc3,-0.009596713053095137,-0.013716307868810462,0.0435232291103242,21660
2410004P03Rik,-0.014568193271308438,-0.023398491197267855,0.5870949906916778,541
Kcnf1,0.14029284710518503,0.09982980199220008,0.0598817211925489,356
Pdia6,0.04175868959546994,0.0432071625913136,7.819341231111119e-35,81123
Atp6v1c2,0.014193985634159932,0.021512257002286803,0.3501900322778181,1888
Nol10,0.05932643707736418,0.06646255521115306,3.2423135855144e-11,9947
Odc1,-0.030397054608073917,-0.0321688062549974,9.848946949739217e-16,62261
Hpcal1,0.041618599082672,0.039129002470066725,3.6877659780490064e-20,55203
5730507C01Rik,0.03345754755684364,0.02665026105151556,0.25777709049319203,1805
1700030C10Rik,0.061107181926699006,0.05261913647784529,0.018399523780433264,2007
Asap2,0.06446253180991046,0.05071592440954712,6.6267041459183595e-09,13065
Itgb1bp1,0.010291437023712928,0.012055874801501212,0.01969573549659225,37419
Cpsf3,0.014468725031909865,0.016144688657895347,0.010772928165804116,24946
Iah1,-0.024781350709824148,-0.025135840093354005,6.961858545898047e-08,46007
Adam17,0.04310257653256596,0.044005757818835325,2.0965362708707777e-11,23155
Ywhaq,0.026396584562406313,0.026997342369668147,2.2548420971528823e-17,98625
