__mclCluster,EnrichmentMap::-log10(pvalue) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (mouse_r_protein_coding_classic.GseaPreranked),name,selected,shared name
4,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1056,2.46E-2,0.98899999999999999,LY9|MAD2L2|MALT1|RAG2|ABR|MLH1|ADORA3|ENPP3|MSH6|NBN|NCKAP1L|NDFIP1|NFKBID|NFKBIZ|CD177|NLRP3|PSEN1|H2-DMB2|OTUD5|TBK1|PARP3|TLR4|PAXIP1|PMS2|STAT3|PRKCZ|IL21|PYCARD|RAB27A|ITGAL|RC3H1|RC3H2|SCNN1B|GBF1|RELB|LGALS8|RIF1|RIPK2|RNF168|MDK|RNF8|RORC|SEMA4A|EIF2AK4|ITGB2|ITGB2L|SH2D1B1|NPPA|NPPC|SLAMF1|SLAMF6|RAC2|SLC11A1|CLEC7A|RARA|SLC15A4|TSC1|F2RL1|RASGRP1|SLFN2|FGL2|SMAD7|ADA|SOCS5|SPN|STAT4|STAT6|STX11|SWAP70|AICDA|OPA1|PIKFYVE|TBX21|MYD88|SHB|TFRC|NKG7|TMEM98|TNFAIP3|SYK|KIT|RABGEF1|TNFSF13|ABL1|TNFSF18|TNFSF4|TRP53BP1|PCYT1A|UNC13D|UNG|TICAM1|RORA|XRCC4|PI4K2A|ZBTB7B|ZC3H12A|DOCK2|TYROBP|SPHK2|TGFB1|XBP1|TREM2|PTGER4|RPS6|ZFP35|CD19|BCL3|CORO1A|KCTD9|PIK3R1|DYSF|ATP7A|PLCG2|PLD2|ENTPD7|ANXA1|CCL19|CCL20|PTAFR|CCL3|CD74|CEACAM1|CCR2|CCR7|CD46|GRP|BCR|CD81|IL13|AP1G1|MSH2|YWHAZ|DNASE1|DNASE1L3|EXO1|ITGAM|CBL|CPLX2|D6WSU163E|FES|GATA3|GAB2|GATA1|GATA2|GPR183|LAMP1|PRAM1|PTGDR|RAB44|SNAP23|STXBP2|SNX4|STX4A|TAC4|VAMP8|LYN|SLC18A2|MS4A2|LGALS3|PCK1|PDPK1|NOTCH2|PF4|PGLYRP1|PGLYRP3|PGLYRP4|PRKCE|CD180|PSEN2|PTK2B|PTPN6|PTPRC|DLL1|DOCK10|DOCK11|TNF|ITFG2|ITM2A|LFNG|MFNG|MYB|NKX2-3|PHF14|PLCL2|POU2AF1|ST3GAL1|IFNG|IL4|NR4A3|PLA2G3|VAMP2|6030468B19RIK|PTGDS|APLF|TREX1|ASCL2|ATAD5|BATF|BCL6|BRD2|BRD4|BTK|CCR6|CD160|ENPP1|CD28|CD40|CD40LG|CD69|EXOSC3|HMGB1|EXOSC6|CD84|LRP1|CDH17|CLEC4D|MTOR|APBB1IP|IFI35|ITGB6|ITGB8|CX3CR1|LCP1|MEN1|NMI|PLXNA1|CD300A|SBNO2|SEMA6D|EOMES|STXBP1|ERCC1|FCER1A|FCER1G|FCGR4|ANXA3|FOXP3|GADD45G|GAPT|CHGA|CLEC4E|H2-DMB1|H2-M3|TRP53|SUCNR1|HAVCR2|HLX|HSPD1|ICAM1|ICOSL|APP|FGR|FOXP1|IL12B|IL13RA2|IL18|IL18R1|GRN|IL2|IL23A|EP300|IL27|IL27RA|IL33|ADORA2B|IL4RA|IL10|IL6|IL6RA|IRF8|IRF1|IRF4|LBP|HMOX1|JAK3|MYO1F|CLNK|LAT|LAT2|LEF1|LGALS1|LGALS9|LIG4|PGLYRP2|DDRGK1|LOXL3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,286,ENR,GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-2.1316000000000002,0,GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,FALSE,GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
34,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.12609999999999999,2.0000000000000001E-4,1.4E-2,HSPA8|RPS26|AKT2|DHX9|FMR1|HNRNPU|METTL3|NCBP1|NCBP2|PABPC1|RBM24|RBM4|ATXN7|ATXN7L3|CCNL1|CCNL2|RPS13|CDK11B|CLK1|CLK2|CLK3|CLK4|ENY2|FUS|HNRNPH2|HNRNPH3|ILDR1|ILDR2|KAT2A|PDCD7|PRMT1|PRX|RBM12|RP9|SLC38A2|SUPT7L|TADA1|TADA3|SYNCRIP|TAF10|TAF12|TAF15|YBX1|TAF5L|TAF6L|PIK3R1|TRPT1|TRRAP|UMOD|USP22|WT1|ZBTB8OS|ZC3H10|ACIN1|AFF2|AKAP17B|ALYREF|ALYREF2|AQR|ARGLU1|ARL6IP4|ARMC7|ARVCF|BC005624|BCAS2|BRDT|BUD13|BUD31|CASC3|CD2BP2|CDC40|CDC5L|CDK12|CDK13|LGALS3|CIR1|CIRBP|CLASRP|CRIPT|CTNNBL1|CWC15|CWC22|CWC25|CWF19L1|CWF19L2|DAZAP1|DBR1|DCPS|DDX1|DDX23|DDX41|DDX5|DHX15|DHX16|DHX38|DHX40|DHX8|DNAJC17|DYRK1A|ECD|EFTUD2|EIF1|ELAVL4|ERN1|ESRP1|ESRP2|FAM50A|FBXO24|GPATCH8|GPKOW|GRSF1|HABP4|HMX2|HNRNPA1|HNRNPA2B1|HNRNPA3|HNRNPC|HNRNPF|HNRNPH1|HNRNPK|HNRNPL|HNRNPM|HNRNPUL1|HNRNPUL2|IK|ILF3|CELF1|IVNS1ABP|CELF2|IWS1|CELF3|JMJD6|CELF4|KHDRBS1|CELF5|KHDRBS3|CELF6|KHSRP|LARP7|CLNS1A|CLP1|LSM1|COIL|LSM10|CRNKL1|LSM3|LSM5|LSM7|MAGOH|DDX17|MAGOHB|DDX20|MBNL2|MBNL3|METTL14|MFAP1A|MFAP1B|DDX39B|MYOD1|NONO|DDX42|NOVA1|DDX46|NOVA2|DDX47|NUP98|PCBP4|PHF5A|EIF4A3|PLRG1|PNN|PPIE|PPIH|PPIL1|PPIL2|PPIL3|PPP1R8|EXOSC10|PPP4R2|PPWD1|PQBP1|PRDX6|PRDX6B|PRKRIP1|PRPF38A|PRPF38B|PRPF4|PRPF40A|PRPF40B|PTBP1|FRG1|PUS1|PUS7|GEMIN4|GEMIN5|RALY|GEMIN6|GEMIN7|RBFOX1|GEMIN8|RBFOX3|RBM11|RBM14|RBM15|RBM15B|RBM17|RBM20|RBM22|RBM25|RBM28|RBM3|RBM38|RBM39|RBM41|HTATSF1|RBM42|RBM44|RBM47|RBM4B|RBM6|RBM7|RBM8A|ISY1|RBMX2|RBMXL1|RBPMS|RBPMS2|REST|LSM2|RNF113A1|LSM4|RNF113A2|LSM6|LUC7L|RNPC3|LUC7L2|RNPS1|LUC7L3|MBNL1|RSRC1|SAP18|METTL16|SCAF1|SCNM1|SF1|SF3B2|SF3B3|SF3B4|SF3B5|SFPQ|SLC39A5|NCL|SMNDC1|SMU1|SNIP1|SNRNP25|SNRNP27|SNRNP35|SNRNP40|SNRNP48|SNRNP70|SNRPA|SNRPA1|NOL3|SNRPB2|SNW1|SON|SREK1|SREK1IP1|SRRM1|SRRM2|SRRM4|SRSF2|SRSF3|SRSF4|NPM1|SRSF5|SRSF7|SRSF9|SUGP1|SUGP2|SYF2|TARDBP|TCERG1|TFIP11|THOC1|THOC2|THOC3|THOC5|THOC6|THOC7|THRAP3|THUMPD2|TIA1|TRA2A|TRA2B|PRMT5|PRMT7|PRPF18|PRPF19|PRPF3|TSEN15|PRPF31|TSEN2|PRPF39|TSEN34|KAT2B|PRPF4B|TSEN54|PRPF6|TTF2|PRPF8|PSIP1|TXNL4A|PTBP2|TXNL4B|PUF60|U2AF1|U2AF1L4|UBL5|UPF1|RBM10|UPF3A|UPF3B|RBM5|USP49|RBMX|WBP4|WDR83|WTAP|ZC3H13|ZC3H14|ZCCHC8|ZCRB1|ZFP326|ZFP64|ZFP830|ZMAT2|ZMAT5|ZRANB2|RRP1B|SART1|SART3|SCAF11|SETX|SF3A1|SF3A2|SF3A3|SF3B1|SFSWAP|ZBTB7A|SLU7|SMN1|SNRNP200|SNRPB|SNRPC|SNRPD1|SNRPD2|SNRPD3|SNRPE|SNRPF|SNRPG|SRPK1|SRPK2|SRPK3|SRSF1|SRSF10|SRSF12|SRSF6|TAF9|TSSC4|U2AF2|USP39|USP4|WBP11|WDR77|XAB2|AHNAK|YTHDC1|ZRSR2|AKR1C6|STRAP|TMBIM6|C1QBP|RPUSD4|FASTK|METTL4|POLR2A|RBFOX2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RNA_SPLICING,389,ENR,GOBP_RNA_SPLICING,-2.8641000000000001,0,GOBP_RNA_SPLICING,FALSE,GOBP_RNA_SPLICING
4,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-0.99809999999999999,-0.1804,4.99E-2,1,MAD2L2|EXOSC3|RAG2|EXOSC6|MLH1|CDH17|TGFB1|MSH6|XBP1|NBN|NOTCH2|NDFIP1|CD19|NFKBIZ|CD180|BCL3|PTK2B|PARP3|PTPRC|TLR4|DLL1|PAXIP1|DOCK10|DOCK11|PMS2|ERCC1|IL21|PLCG2|ITFG2|ITM2A|LFNG|MFNG|FOXP3|LGALS8|NKX2-3|RIF1|GAPT|PHF14|PLCL2|RNF168|POU2AF1|RNF8|ST3GAL1|IFNG|IL4|HSPD1|ICOSL|SLC15A4|ADA|STAT6|SWAP70|IL2|AICDA|TBX21|6030468B19RIK|TFRC|IL27RA|TNFAIP3|APLF|MSH2|IL10|IL6|ATAD5|EXO1|IRF8|BATF|TNFSF13|ABL1|BCL6|TNFSF4|TRP53BP1|CCR6|GPR183|ENPP1|PCYT1A|UNG|CD28|XRCC4|LGALS1|CD40|LIG4|CD40LG|DDRGK1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,83,ENR,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-1.94,1.9E-3,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,FALSE,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
19,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1047,2.3199999999999998E-2,0.98799999999999999,CTNS|GSTA2|GSTA3|PGK1|GSTA4|GSTM5|GSTO2|GSTT1|SULT1A1|COASY|DCAKD|CHST2|CHST4|DIP2A|EXT1|FAR1|AADAT|MTHFD1|MTHFD2L|ACOT10|FITM2|FAR2|MCEE|ACAA2|HEXB|HMGCS1|ACADSB|ACOT4|ACOT7|ACOT8|ACSL5|AGXT|AHCY|PAPSS1|MMAA|PAPSS2|MVD|MVK|PANK1|PANK3|PANK4|STAT5A|BCKDK|PDHX|BLMH|ACACA|CBS|ACLY|CDO1|ACNAT1|CES1D|ACNAT2|ACOT1|ACOT11|ACOT12|ACOT2|ACOT3|ACOT5|ACOT6|CSAD|ACOT9|SULT2B1|VNN1|ACSL1|ACSL3|ACSL4|ACSL6|ACSM1|ACSM2|ACSM3|ACSM5|ACSS1|ACSS2|STAT5B|SOD1|ABCD1|DPEP1|SULF1|DPEP2|SULF2|ABCC1|ABCC2|EHHADH|CTSL|PMVK|PPCDC|PPCS|GCDH|ARL6IP5|BAAT|CACNA1A|GLO1|CS|GSTO1|SLC19A2|CSL|SLC19A3|SLC25A16|GSTZ1|SLC25A19|SLC25A42|DLAT|DLD|DLST|HAGH|NAGLU|THTPA|IDH1|HSD17B4|UGDH|VDAC1|KYNU|MGST1|NDP|AHCYL1|MAT1A|MCCC2|NDST2|MLYCD|MTRR|DGAT2|NUDT19|EIF2AK3|ELOVL1|NUDT7|ELOVL3|NUDT8|ELOVL4|ELOVL5|ELOVL6|ELOVL7|MMACHC|PIPOX|OGDH|PANK2|FASN|FMO1|PDHA1|PDHB|GGT5|GPAM|GPX1|GSTA1|GSTM1|GSTM2|GSTM3|GSTM4|GSTM6|GSTM7|GSTP1|SNCA|GSTP2|SLC1A1|SLC1A2|SUCLA2|HNF4A|SUCLG1|SUCLG2|HPGDS|LIAS|LIPC|SP1|AAAS|AHCYL2|ALPI|SULT1B1|AMD1|SULT1E1|ARSB|SULT2A1|ARSG|SULT2A2|B3GALT6|SULT2A3|B3GAT1|SULT2A5|B3GAT2|SULT2A6|B3GAT3|SULT2A7|B4GALNT3|B4GALNT4|BTD|CHAC1|TDO2|CHAC2|CHPF|CHPF2|NFE2L1|CHST1|CHST11|CHST12|CHST13|OXSM|CHST3|CHST5|PDK1|CHST7|PDK2|CHST8|PDK3|CHST9|PDK4|CHSY1|CHSY3|CRYAB|CSGALNACT1|CSGALNACT2|CYTL1|DSE|DSEL|ETHE1|EXT2|EXTL1|GAL3ST2|GALNS|GALNT3|GGT6|GGT7|GHR|GLCE|GNS|SLC35B2|GPC1|SLC35B3|GSR|GSTK1|GSTT2|SLC35D1|SOD2|GSTT3|SLC35D2|GUSB|HGSNAT|HLCS|HMGN5|HNMT|HPSE|HS2ST1|HS3ST1|HS3ST3A1|HS3ST3B1|HS3ST5|HS3ST6|HS6ST1|HS6ST2|HYAL1|COMT|IDS|IDUA|ENPP1|MAT2B|MICAL1|SLC27A3|MICAL2|NAT8|NDST1|NDST3|HMGCR|NDST4|OPLAH|PAX8|PDZD11|GNMT|PTER|SGSH|SLC5A6|SULT1C2|THEM5|SULT1D1|SULT5A1|SUOX|TPK1|TM9SF2|IGF1|TPST1|TPST2|GSS|TXNRD3|ADI1|VANGL2|FMO3|XYLT1|XYLT2|APIP|MGST2|BHMT|BHMT2|CPS1|CTH|ENOPH1|GAMT|SULT4A1|GCLC|GCLM|CTNNB1|NFE2L2|GGT1|GLYAT|ICMT|MPST|MRI1|MTAP|MTHFR|MTR|NOX4|PCMT1|PEMT|METTL16|PHGDH|TCF7L2|AASS|ACACB|ACAT1|SLC7A11|CROT|DGAT1|MAT2A|G6PDX|LPO|EXTL3|HMGCL|HMGCS2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,323,ENR,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,-2.1438000000000001,0,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,FALSE,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS
46,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.30280000000000001,5.8999999999999999E-3,0.50800000000000001,KLK1B9|KLKB1|PLAT|PLAU|PRSS12|S100A10|SERPINF2|PLAUR|PGK1|SERPINE1|CTSH|ENO1|C1RA|HP|SERPINE2|C1RB|OMA1|C1RL|GGT1|THBS1|ANXA2|APOH|FGA|CLEC3B|FGB|CPB2|CTSL|CTSZ|FGG|CUZD1|DHCR24|F11|F12|F9|FURIN|HGFAC|HPN|KLK1|KLK1B11|KLK1B21|KLK1B22|MMP14|KLK1B27|KLK1B3|KLK1B4|KLK1B5,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ZYMOGEN_ACTIVATION,46,ENR,GOBP_ZYMOGEN_ACTIVATION,-2.4089,0,GOBP_ZYMOGEN_ACTIVATION,FALSE,GOBP_ZYMOGEN_ACTIVATION
,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.36770000000000003,4.9700000000000001E-2,1,KRT1|EVPL|KRT10|DSP|THBS1|KRT2|SPRR1A|ANXA1|ABCA7|TGM1|COL3A1|TGM3|F13A1|STFA1|STFA2|STFA2L1|IVL|STFA3|FN1|TGM2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PEPTIDE_CROSS_LINKING,20,ENR,GOBP_PEPTIDE_CROSS_LINKING,-1.9399,2E-3,GOBP_PEPTIDE_CROSS_LINKING,FALSE,GOBP_PEPTIDE_CROSS_LINKING
5,2.3979400086720402,-2.3979400086720402,2.3979400086720402,-0.996,-0.13700000000000001,3.7499999999999999E-2,1,NGF|P2RX7|P2RX1|P2RX4|P2RX5|PDPK1|PKD2|PLN|PML|PPP3CA|PPP3CB|PPP3CC|PPP3R1|PRKCE|PRKD1|PRNP|PSEN2|PTGER3|PTK2B|PTPN6|PTPN22|RAPGEF3|REM1|GSTM7|RGS9|SNCA|RYR2|UCP2|SESTD1|SLC8A1|SLC9A1|SLN|SPG7|BAX|SRI|STAC|STAC2|STAC3|STIM1|STIM2|MYO5A|XCL1|SUMO1|TGFB2|NPPA|THY1|TLR9|TMBIM6|TMEM38A|TRDN|TRPC1|TRPC3|TSPAN13|UBASH3B|UBQLN1|UBR3|CHD7|VMP1|PLP1|YWHAE|FMR1|PDE4D|ABL1|ADRB1|ADRB2|AFG3L2|AGTR1A|AHNAK|AKAP5|P2RY6|AKAP6|ANK2|APLNR|ASPH|ATG5|ATP2A1|BAK1|BCL2|BDKRB1|BMP4|CACNA1C|CACNA1D|CACNA1F|CACNA2D1|CACNB1|CACNB2|CACNB3|CACNG1|CALM1|TGFB1|CALM2|CALM3|CAMK2D|CAPN3|CASQ1|CASQ2|CAV3|CD19|CD4|CLEC4B1|DBI|AHR|CORO1A|CXCR3|CYBA|PIK3CG|DHRS7C|DMD|DRD4|DYSF|HTT|AKT1|EDNRA|EHD3|F2R|F2RL3|PLCG1|FBXO11|PLCG2|FCRL5|FGF14|FKBP1A|FKBP1B|FYN|CAV1|GJC2|GNB5|GPR35|GPR39|GRIN1|GRM6|GSTO1|HAP1|HPCA|HRC|HSPA2|IL13|NOL3|ITGB3|JPH2|JPH3|JSRP1|CX3CL1|CXCL10|TMEM38B|CXCL11|CXCL9|VDAC1|G6PDX|F2|BIN1|GIMAP3|ATP1A2|GIMAP5|ATP1B1|KCNN4|LIME1|CACNB4|LYN|ADCYAP1R1|MS4A1|MS4A2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,162,ENR,GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,-2.0223,4.0000000000000001E-3,GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,FALSE,GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
25,2.1079053973095201,-2.1079053973095201,2.1079053973095201,-0.99219999999999997,-0.38729999999999998,0.05,1,IL33|PDE4D|IL1RAP|PRKCZ|RARA|GATA3|CRLF2|FOXP3|IL17RA|TNFRSF21|IL17RB|SCGB1A1|TSLP|IL5RA|NLRP3|IL1RL1|LEF1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INTERLEUKIN_5_PRODUCTION,17,ENR,GOBP_INTERLEUKIN_5_PRODUCTION,-1.9402999999999999,7.7999999999999996E-3,GOBP_INTERLEUKIN_5_PRODUCTION,FALSE,GOBP_INTERLEUKIN_5_PRODUCTION
28,1.85387196432176,-1.85387196432176,1.85387196432176,-0.98599999999999999,-0.25650000000000001,4.7E-2,1,LDLR|APOA2|GPLD1|DDHD2|PLIN5|APOB|PNLIP|GPIHBP1|PNLIPRP1|CPS1|PNLIPRP2|PNPLA1|PNPLA3|ABHD12|ABHD12B|DGKD|ABHD16A|PIK3CG|SORL1|FGF21|APOC3|LIPE|APOH|PLB1|AADAC|LIPC|PNPLA2|FAAH|LIPG|ABHD6|APOA4|APOA5|LPL|APOC2|LYPLA2|DAGLA|DAGLB|ABHD2|ABHD5|MGLL|CES1D,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS,41,ENR,GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS,-1.9545999999999999,1.4E-2,GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS,FALSE,GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS
35,1.8507808873446201,-1.8507808873446201,1.8507808873446201,-0.9859,-0.17249999999999999,7.9299999999999995E-2,1,KRT1|KRT6A|PKP2|PPL|AGFG1|AGFG2|BFSP1|SOD1|BFSP2|DES|DNAJB6|EPPK1|INA|KLHL24|SYNM|KRT10|KRT12|RAF1|KRT13|ATF2|KRT14|ATP8A2|KRT15|KRT16|KRT17|KRT2|KRT20|KRT23|KRT24|KRT25|KRT27|KRT31|KRT32|KRT33A|KRT33B|KRT34|KRT35|KRT36|KRT4|KRT42|KRT5|KRT6B|KRT7|KRT75|KRT76|KRT77|KRT78|KRT79|KRT80|KRT81|KRT84|KRT85|DSP|KRT86|CLN8|NEFH|NEFL|ATXN3|NEFM|CSNK1A1|PRPH|DST|SHH|FAM83H|TCHH|KRT18|VIM|MACF1|NDEL1|NES|SYNC|TOR1A|GFAP|KRT19|PLEC|VPS54|EVPL|PKP1|MTM1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,79,ENR,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,-1.8058000000000001,1.41E-2,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,FALSE,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS
4,2.3872161432802601,-2.3872161432802601,2.3872161432802601,-0.99590000000000001,-0.2049,3.4200000000000001E-2,0.999,MAD2L2|EXOSC3|EXOSC6|CD86|MLH1|TGFB1|XBP1|PHB2|NDFIP1|PARP3|PTPRC|PAXIP1|DNAJB9|PKN1|EPHB2|PMS2|IL21|TNF|IL2RG|IL5|RBP4|FOXP3|RIF1|SASH3|XCL1|GALNT2|IFNG|IL13RA1|CD37|IL4|SIGLECG|TLR9|TMBIM6|SLC15A4|FOXP1|IL13|IL13RA2|VPREB3|ZPBP2|STAT6|IL2|TBX21|6030468B19RIK|TFRC|IL27RA|TNFAIP3|APLF|IL33|MSH2|IL4RA|TREX1|IL10|IL6|ATAD5|TNFSF13|BCL6|FCGR2B|TNFSF4|TRAF2|BTK|TRAF6|GPI1|CD22|TRP53BP1|PRKDC|H2-T23|CD27|STX4A|HPX|CD28|TNFRSF4|CD40|CD40LG,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,73,ENR,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,-2.0520999999999998,4.1000000000000003E-3,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,FALSE,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION
32,2.3872161432802601,-2.3872161432802601,2.3872161432802601,-0.99590000000000001,-0.34129999999999999,4.0099999999999997E-2,1,PCK1|ALDOA|PGAM1|PGK1|SLC25A10|ENO1|MDH1|MDH2|BMP2|BMP5|BMP6|PCX|CACNA1H|CLCN2|DAB2|DKK3|GAPDH|TKT|TPI1|KDM3A|GPD1|REST|WNT4|PNPO|PDXK,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS,25,ENR,GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS,-1.9946999999999999,4.1000000000000003E-3,GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS,FALSE,GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS
6,2.23657200643706,-2.23657200643706,2.23657200643706,-0.99419999999999997,-0.1487,4.2299999999999997E-2,1,RGS2|RBM10|RPS6KB1|CDK9|BECN1|NDUFS4|P2RX4|MEF2C|NOTCH1|PPARA|PPP3CA|ADRA1A|AIF1|AKAP1|BMP2|RGS4|AR|SMAD3|ASB2|ATP2A2|CACNA1S|TRIM63|SCN5A|CAMTA2|FDPS|SLC9A1|MYH6|MYH7|TOMM70A|CMYA5|CTDP1|DAG1|NPPA|NPPB|ACTA1|ECE1|SLC25A4|EZH2|FBXO32|NFATC3|FOXO1|TRPC3|GATA4|NR4A3|CFLAR|GATA5|GLRX3|GTF2IRD1|GTF2IRD2|HAND2|HEY2|IGFBP5|INPP5F|PPARG|JARID2|PARP1|DDX39B|KDM4A|MYOD1|KLF15|ADCY10|KLF4|TNFRSF1B|MYOZ1|LMCD1|MYOZ2|PDE5A|ADRB1|PDE9A|MSTN|MTMR4|SIRT1|AKAP6|ATP2B4|MTPN|SMAD4|TCAP|MYOC|TNNT1|NFATC1|GSK3A|GSK3B|TNFRSF1A|BMP4|IGF1|ERRFI1|PARP2|GATM|PI16|PIN1|PRKCA|CAMK2D|CASQ1|PTK2|CAV3|MTOR|ROCK1|ROCK2|AGT|SGCA|SMAD1|CYBA|SRL|STUB1|DMD|ACTN3|TBCE|TEAD1|TNNC1|PRKAG3|TNNI1|TRIP10|TWF1|YY1|ZFP418|ACACB|FOXO3|FOXP1|NOL3|GSN|EP300|ADK|G6PDX|MYOG|LMNA|GATA6|NR3C1|HDAC4|MEF2A|KCNN4|PAK1|HAMP|HAMP2|NOS3|EDN1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MUSCLE_ADAPTATION,135,ENR,GOBP_MUSCLE_ADAPTATION,-1.9832000000000001,5.7999999999999996E-3,GOBP_MUSCLE_ADAPTATION,FALSE,GOBP_MUSCLE_ADAPTATION
47,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.30430000000000001,0,0,SHMT2|AARS2|ALKBH1|AURKAIP1|C1QBP|CDK5RAP1|CHCHD1|DAP3|DARS2|EARS2|FASTKD2|FASTKD3|GADD45GIP1|GATC|GFM1|GFM2|IARS2|LARS2|LRPPRC|METTL8|MPV17L2|MRPL1|MRPL10|MRPL11|MRPL12|MRPL13|MRPL14|MRPL15|MRPL16|MRPL17|MRPL18|MRPL19|MRPL2|MRPL20|MRPL21|MRPL22|MRPL23|MRPL24|MRPL27|MRPL28|MRPL3|MRPL30|MRPL32|MRPL33|MRPL34|MRPL35|MRPL36|MRPL37|MRPL38|MRPL39|MRPL4|MRPL40|MRPL41|MRPL42|MRPL43|MRPL44|MRPL45|MRPL46|MRPL47|MRPL48|MRPL49|MRPL50|MRPL51|MRPL52|MRPL53|MRPL54|MRPL55|MRPL9|MRPS10|MRPS11|MRPS12|MRPS14|MRPS15|MRPS16|MRPS17|MRPS18A|MRPS18B|MRPS18C|MRPS2|MRPS21|MRPS22|MRPS23|MRPS24|MRPS25|MRPS26|MRPS27|MRPS28|MRPS30|MRPS31|MRPS33|MRPS34|MRPS35|MRPS5|MRPS6|MRPS7|MRPS9|MTG1|MTIF2|MTIF3|MTRF1|MTRF1L|NGRN|NSUN3|NSUN4|PTCD1|PTCD3|QRSL1|RARS2|RMND1|RPUSD3|RPUSD4|SARS2|TACO1|TRUB2|TSFM|TUFM|WARS2|YARS2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MITOCHONDRIAL_TRANSLATION,118,ENR,GOBP_MITOCHONDRIAL_TRANSLATION,-3.9055,0,GOBP_MITOCHONDRIAL_TRANSLATION,FALSE,GOBP_MITOCHONDRIAL_TRANSLATION
