gene,slope_z,r,p,n_cells_expr,gene_symbol,biotype
ENSG00000232040,0.0161489307600621,0.0239679008280459,0.1603759544534663,3432,SCAND3,protein-coding
ENSG00000139515,-5.626501862109563e-32,-2.0271609745461776e-15,0.9999999999999054,3428,PDX1,protein-coding
ENSG00000183307,-0.0457823446123521,-0.0522394233217781,0.0022233466998629,3426,TMEM121B,protein-coding
ENSG00000250151,0.0036553372923971,0.0061863238373181,0.7174143340104842,3425,ARPC4-TTLL3,protein-coding
ENSG00000253159,0.0147734058121967,0.0164351295570965,0.3362731146808921,3425,PCDHGA12,protein-coding
ENSG00000128709,-0.0253731846801401,-0.0424420650621885,0.0130553591038957,3420,HOXD9,protein-coding
ENSG00000167100,-0.0251191823118332,-0.0352047779789921,0.0395241469377417,3420,SAMD14,protein-coding
ENSG00000130294,0.007322004267287,0.0277714808655947,0.1045163739261848,3418,KIF1A,protein-coding
ENSG00000119919,-0.0218613295338234,-0.0394482392267427,0.0211481206535351,3415,NKX2-3,protein-coding
ENSG00000169397,-0.027858418753282,-0.0476942346318675,0.0053618217284518,3407,RNASE3,protein-coding
ENSG00000105641,-0.0178611597656526,-0.0263035273737698,0.1248881828487815,3405,SLC5A5,protein-coding
ENSG00000135097,-0.0042679410139944,-0.0101869692800331,0.5526497246809376,3400,MSI1,protein-coding
ENSG00000128683,-0.0181741959296377,-0.0259141290559503,0.1308550987090353,3400,GAD1,protein-coding
ENSG00000116748,-0.0171388342636577,-0.0226128381492758,0.1876874311879971,3396,AMPD1,protein-coding
ENSG00000129654,-0.0134639925129848,-0.0238888803469748,0.1644137084038175,3389,FOXJ1,protein-coding
ENSG00000156395,-0.0088864350699307,-0.0179556650575845,0.2966703631436138,3380,SORCS3,protein-coding
ENSG00000162881,-0.0195714208673906,-0.027621799388983,0.1084180372283082,3379,OXER1,protein-coding
ENSG00000179023,-0.0104429136227967,-0.0222484991433701,0.1961545457603788,3377,KLHDC7A,protein-coding
ENSG00000170703,-0.0006166398023621,-0.0013200446837666,0.9388855486304116,3376,TTLL6,protein-coding
ENSG00000162931,-0.0104493176709636,-0.0173003368079242,0.3150116450011381,3375,TRIM17,protein-coding
ENSG00000168454,-0.0158236998041359,-0.051233013143986,0.0029087352422399,3375,TXNDC2,protein-coding
ENSG00000184616,0.0201528601164853,0.044602855561104,0.0095873194443898,3372,SPDYE12,protein-coding
ENSG00000137948,-0.0246985611112363,-0.0460221280369238,0.0075380993446255,3370,BRDT,protein-coding
ENSG00000135903,0.0089765524918049,0.0095685864739758,0.5788727960594361,3367,PAX3,protein-coding
ENSG00000171819,-0.0278042017728966,-0.0522682025041017,0.0024181167273757,3366,ANGPTL7,protein-coding
ENSG00000137098,0.0086469162134429,0.0108520125971135,0.5292785232828774,3363,SPAG8,protein-coding
ENSG00000158014,-0.0019365449082721,-0.0070423167685786,0.6832708429221022,3359,SLC30A2,protein-coding
ENSG00000185245,-0.0158873971877171,-0.0229655446987247,0.1834211244337115,3357,GP1BA,protein-coding
ENSG00000116035,0.0242401787804978,0.0364952526809308,0.0345856182800131,3353,VAX2,protein-coding
ENSG00000257108,-0.0090882852503527,-0.0096002162013607,0.5784679056620899,3352,NHLRC4,protein-coding
ENSG00000167754,-0.0282924474127496,-0.0609589774214945,0.0004135587145003,3352,KLK5,protein-coding
ENSG00000244122,-0.0279546719395695,-0.0508895565771676,0.0032118896254597,3351,UGT1A7,protein-coding
ENSG00000183379,0.0384608919484289,0.0456899055457699,0.0081813231998082,3349,SYNDIG1L,protein-coding
ENSG00000197921,0.0106787352180624,0.0124412279900714,0.4718177388027795,3347,HES5,protein-coding
ENSG00000163736,-0.0752730788912615,-0.0720709570006458,3.000738097933243e-05,3347,PPBP,protein-coding
ENSG00000176177,-0.0325874124471671,-0.0480611622256052,0.0054181132076105,3347,ENTHD1,protein-coding
ENSG00000170486,-0.0172542036647352,-0.0335317759541463,0.0525167683329006,3344,KRT72,protein-coding
ENSG00000161082,-0.0062432871809186,-0.0129108772262753,0.4555213412892291,3343,CELF5,protein-coding
ENSG00000170209,-0.0173354259678417,-0.0239553397042122,0.1661932905929268,3342,ANKK1,protein-coding
ENSG00000006788,0.0551667772486463,0.0574293144552128,0.0008969789488602,3341,MYH13,protein-coding
ENSG00000013293,-0.0027672048427052,-0.0033822121137861,0.8450610728051275,3341,SLC7A14,protein-coding
ENSG00000125409,0.0045710014414311,0.0055661883428803,0.7478535218998041,3338,TEKT3,protein-coding
ENSG00000118492,0.0172039105873331,0.0280961891421442,0.1045933106951577,3338,ADGB,protein-coding
ENSG00000184788,-0.0169963874545043,-0.0272152083876402,0.1160977953562831,3335,SATL1,protein-coding
ENSG00000283787,0.0287424052444257,0.0770011186429703,8.598548501505259e-06,3332,PRR33,protein-coding
ENSG00000133878,-0.0110908225324788,-0.0266708501308943,0.1237480620773135,3332,DUSP26,protein-coding
ENSG00000163501,-0.0161566345496108,-0.0577322133112401,0.0008590470997813,3330,IHH,protein-coding
ENSG00000169884,-0.0119519070295208,-0.0179918411213877,0.2995186696021812,3327,WNT10B,protein-coding
ENSG00000180245,-0.00937899036111,-0.0157104273106906,0.3652077637904118,3324,RRH,protein-coding
ENSG00000007306,-0.0357366638498157,-0.0840150693119153,1.253929977987381e-06,3319,CEACAM7,protein-coding
ENSG00000186777,0.0107363143991759,0.0177646223375156,0.306319948454909,3318,ZNF732,protein-coding
ENSG00000188396,0.0063763775366467,0.0081697972657495,0.6381000348318779,3317,DYNLT4,protein-coding
ENSG00000177839,0.010051277987173,0.0131832080987028,0.4478450113445531,3317,PCDHB9,protein-coding
ENSG00000204314,-0.0113319848870666,-0.018627722338066,0.2838488127540867,3312,PRRT1,protein-coding
ENSG00000108813,0.0183283414611504,0.0249506740574793,0.1512419793232463,3310,DLX4,protein-coding
ENSG00000227268,0.0071859214491613,0.0094411009424337,0.5872014588405862,3309,KLLN,protein-coding
ENSG00000069482,-0.0064338807764045,-0.011920065543367,0.4931882597732371,3307,GAL,protein-coding
ENSG00000126259,0.0339842959711502,0.0598667646661638,0.000575398107269,3304,KIRREL2,protein-coding
ENSG00000136688,0.0630146694114299,0.065837828444929,0.0001534967389627,3301,IL36G,protein-coding
ENSG00000125872,-0.0196429686510427,-0.0427303381375773,0.0141084580488195,3299,LRRN4,protein-coding
ENSG00000174871,-0.0446545783853771,-0.0921712891956549,1.1371480221247821e-07,3299,CNIH2,protein-coding
ENSG00000148482,-0.0171698217458322,-0.0334189434275556,0.0549844914133596,3298,SLC39A12,protein-coding
ENSG00000186973,0.0080648702162051,0.0135683848129061,0.4360099913290964,3298,CFAP144,protein-coding
ENSG00000137273,-0.0248050609062089,-0.0239654103331394,0.1688966120623218,3297,FOXF2,protein-coding
ENSG00000181626,-0.0061947608272762,-0.0205403035797308,0.2385756870173888,3294,ANKRD62,protein-coding
ENSG00000126950,-0.0064035007844394,-0.0082718031901262,0.6352958178375678,3290,TMEM35A,protein-coding
ENSG00000276180,-0.0014061425643545,-0.0034596112222579,0.8427843782758196,3289,H4C9,protein-coding
ENSG00000102243,0.000124623955775,0.0002067648588992,0.9905440021021216,3288,VGLL1,protein-coding
ENSG00000182674,0.065578446022821,0.081025622901965,3.2989292864555047e-06,3287,KCNB2,protein-coding
ENSG00000172940,-0.0201688586557756,-0.0381420720130882,0.0289323064632459,3280,SLC22A13,protein-coding
ENSG00000185198,-0.0500351859020765,-0.0840853333114159,1.418544489997167e-06,3280,PRSS57,protein-coding
ENSG00000138315,-0.0289528452228314,-0.0444338203096272,0.0109377715852739,3279,OIT3,protein-coding
ENSG00000163554,0.008293382111011,0.0040947031118215,0.8147974029689544,3275,SPTA1,protein-coding
ENSG00000176635,-0.0028161048161332,-0.0034784179096594,0.8424401289281609,3268,HORMAD2,protein-coding
ENSG00000120054,-0.011341718904123,-0.0145802375198337,0.4047895375631173,3267,CPN1,protein-coding
ENSG00000092051,-0.0153833798348627,-0.0225351313470618,0.1979099319490465,3266,JPH4,protein-coding
ENSG00000166455,-0.0127709973869666,-0.0242609506924219,0.1657627191591298,3265,C16orf46,protein-coding
ENSG00000162004,0.0047922318393941,0.0079862089417265,0.648320928289243,3264,CCDC78,protein-coding
ENSG00000143278,0.0164190145914688,0.0206314684536638,0.2387895022534442,3262,F13B,protein-coding
ENSG00000177294,-0.0111326967577077,-0.0138455871087639,0.4293712599656186,3260,FBXO39,protein-coding
ENSG00000112164,0.0008045784442669,0.0043216371414941,0.8053206574429885,3255,GLP1R,protein-coding
ENSG00000183090,-0.0032125576643626,-0.0044586001218771,0.7993107452519241,3254,FREM3,protein-coding
ENSG00000164283,-0.008053310752581,-0.0198983800560086,0.2565505888545089,3253,ESM1,protein-coding
ENSG00000173227,-0.0124944655021527,-0.0246835081665104,0.1593435979178153,3252,SYT12,protein-coding
ENSG00000254598,0.0482672905431177,0.046602830091031,0.0079082025382215,3247,CSNK2A3,protein-coding
ENSG00000136928,0.00357352708459,0.0045970334692028,0.7934676114607648,3246,GABBR2,protein-coding
ENSG00000144671,-0.028538818787631,-0.0490389270325993,0.0051974695620263,3246,SLC22A14,protein-coding
ENSG00000283361,0.0215315937506861,0.0367332680800878,0.0364887512298446,3242,CFAP97D2,protein-coding
ENSG00000221887,-0.0104569597918285,-0.0212473246815816,0.2266287602335991,3240,HMSD,protein-coding
ENSG00000168811,0.0131183330624954,0.0188374162669524,0.2840509710682987,3236,IL12A,protein-coding
ENSG00000156564,-0.0261160093912384,-0.0402437194763868,0.0221006834819724,3234,LRFN2,protein-coding
ENSG00000284791,-0.0007743708693053,-0.000921095445986,0.9582476125808892,3233,SMIM41,protein-coding
ENSG00000254535,0.0031469587701092,0.0059312494234186,0.7360655634396327,3232,PABPC4L,protein-coding
ENSG00000244219,-0.0014772560554779,-0.0022910862845909,0.8964244572413089,3231,TMEM225B,protein-coding
ENSG00000161664,-0.0195099626715697,-0.0275531005138777,0.1173810593373839,3231,ASB16,protein-coding
ENSG00000198822,-0.0114889808306178,-0.014417236874581,0.4128008957858832,3229,GRM3,protein-coding
ENSG00000126500,-0.0275431182569899,-0.0396726387042259,0.02419397921667,3228,FLRT1,protein-coding
ENSG00000164061,-0.0021712186443315,-0.0035040699586938,0.8423040077091941,3226,BSN,protein-coding
ENSG00000182224,0.0078883534806815,0.0110490682737953,0.5305003815024668,3225,CYB5D1,protein-coding
ENSG00000168070,-0.0183626788358232,-0.0237441068702934,0.1779714913262161,3220,MAJIN,protein-coding
ENSG00000151025,-0.0062275163051153,-0.0092613397798581,0.5994019705191657,3219,GPR158,protein-coding
ENSG00000213714,-0.0239822066605751,-0.0377351591016705,0.0323104374242503,3218,FAM209B,protein-coding
ENSG00000151812,-0.0276528171418564,-0.0432703947994348,0.0141407293793536,3215,SLC35F4,protein-coding
ENSG00000269067,0.0842117206832666,0.0900000764017403,3.196399599391935e-07,3215,ZNF728,protein-coding
ENSG00000174529,-0.0058079598092779,-0.0066262729221452,0.7073204781327718,3213,TMEM81,protein-coding
ENSG00000110244,-0.0038129437283944,-0.0265170994703588,0.1330830068153311,3210,APOA4,protein-coding
ENSG00000125780,0.0477571805886418,0.0549151334000489,0.001864548690954,3207,TGM3,protein-coding
ENSG00000164532,-0.0039309052935087,-0.008376752380205,0.6356197370877449,3202,TBX20,protein-coding
ENSG00000075891,-0.0106740835885126,-0.0514204645267218,0.0036245457070376,3199,PAX2,protein-coding
ENSG00000079101,-0.0043256262470687,-0.0101622964489166,0.565645202539978,3198,CLUL1,protein-coding
ENSG00000155714,-0.0130457085068176,-0.0158656979394003,0.369908986728251,3196,PDZD9,protein-coding
ENSG00000165192,0.0040524609918088,0.005519551893168,0.7551770023990714,3194,ASB11,protein-coding
ENSG00000164089,-0.015687361976939,-0.0317309964835777,0.0730560671468467,3192,ETNPPL,protein-coding
ENSG00000126337,0.0237397820353222,0.0369882109065284,0.0367083224634886,3190,KRT36,protein-coding
ENSG00000132702,-0.0162886359300113,-0.0237639658038954,0.1796432556582904,3190,HAPLN2,protein-coding
ENSG00000109927,-0.0052013527467698,-0.0087640716946734,0.6208979569445507,3187,TECTA,protein-coding
ENSG00000110887,-0.0198250201008746,-0.0456426392729493,0.0100123964763803,3183,DAO,protein-coding
ENSG00000138316,-0.0090652491478169,-0.0139731905578172,0.4307285631904389,3182,ADAMTS14,protein-coding
ENSG00000169436,0.0124547874209247,0.0182733842242894,0.3029423112080317,3180,COL22A1,protein-coding
ENSG00000138100,-0.0169219800772785,-0.0412261034807929,0.0200981850628144,3179,TRIM54,protein-coding
ENSG00000183317,-0.0078419152774824,-0.0201126636125573,0.257081392105763,3177,EPHA10,protein-coding
ENSG00000142609,-0.0135335448688476,-0.0213246905012473,0.2296547351307125,3175,CFAP74,protein-coding
ENSG00000204396,-0.0079613072743697,-0.0142220898346307,0.4231474211953342,3174,VWA7,protein-coding
ENSG00000270882,0.0530034974722151,0.0948147770160278,8.83810801575215e-08,3171,H4C14,protein-coding
ENSG00000138472,0.0063042490322834,0.0191765676060118,0.2805001056127533,3169,GUCA1C,protein-coding
ENSG00000198691,-0.0166379333047599,-0.0269147977345498,0.1298193052439804,3169,ABCA4,protein-coding
ENSG00000179698,-0.0105758755863519,-0.0157277536410297,0.3761880103619561,3168,WDR97,protein-coding
ENSG00000162782,0.0170911271050652,0.0213159114637934,0.2305086336935572,3166,TDRD5,protein-coding
ENSG00000115657,-0.0042797204949078,-0.0098636364122941,0.5791557520553695,3164,ABCB6,protein-coding
ENSG00000142959,-0.0335068060998365,-0.0499943400280107,0.0049179931876049,3163,BEST4,protein-coding
ENSG00000274386,-0.0101694439796668,-0.0135159647473838,0.4473265551999166,3163,TMEM269,protein-coding
ENSG00000136457,-0.0318990575026364,-0.0456388063464958,0.0102921492122715,3160,CHAD,protein-coding
ENSG00000225950,-0.0017822886365071,-0.0024169404063126,0.8920038855877754,3158,NTF4,protein-coding
ENSG00000179172,0.010014358913799,0.1377129396099727,7.820120445876683e-15,3156,HNRNPCL1,protein-coding
ENSG00000186335,-0.0040082729463607,-0.0239264217351532,0.1790802912627663,3155,SLC36A2,protein-coding
ENSG00000150873,0.0150495992740864,0.0223346723024321,0.2099197081521789,3153,CIMIP5,protein-coding
ENSG00000162757,-0.0174800120381332,-0.0284386713909954,0.1105321763172307,3150,C1orf74,protein-coding
ENSG00000159556,-0.0155259064719815,-0.0200677382634924,0.2601801785970702,3150,ISL2,protein-coding
ENSG00000140481,-0.0021514349875025,-0.003353112166921,0.8508303915658447,3148,CCDC33,protein-coding
ENSG00000197891,0.0,0.0,1.0,3146,SLC22A12,protein-coding
ENSG00000183463,-0.0104745598713711,-0.0412119609992387,0.0208397895740617,3144,URAD,protein-coding
ENSG00000140274,0.0626027030888353,0.0785429229906644,1.0516901627156022e-05,3140,DUOXA2,protein-coding
ENSG00000133488,0.0173022446748666,0.0187539770633564,0.2934578497437623,3140,SEC14L4,protein-coding
ENSG00000100156,0.0131218300736918,0.0203472482158366,0.2544301808512243,3139,SLC16A8,protein-coding
ENSG00000169224,-0.0191680901766976,-0.0194096400003808,0.277056440988327,3138,GCSAML,protein-coding
ENSG00000142515,-0.0050909694088239,-0.0396554317001669,0.0263718086407522,3136,KLK3,protein-coding
ENSG00000106128,0.0185024154225917,0.0250534430864465,0.1607869407158741,3135,GHRHR,protein-coding
ENSG00000167080,-0.0158777403592698,-0.0340301898929239,0.0568359389893072,3133,B4GALNT2,protein-coding
ENSG00000132703,-0.0139865441243191,-0.0191720921850919,0.2835174582601912,3131,APCS,protein-coding
ENSG00000198156,0.0435976340431284,0.0662038803697493,0.0002126517623384,3125,NPIPB6,protein-coding
ENSG00000184697,-0.0092441624364975,-0.0161416166015394,0.3673418763553145,3121,CLDN6,protein-coding
ENSG00000124507,-0.0042501572408528,-0.0080566294883925,0.6530298150630991,3116,PACSIN1,protein-coding
ENSG00000181408,0.0039711031226124,0.0061966341801321,0.7296007567779853,3114,UTS2R,protein-coding
ENSG00000112246,0.0086470711720175,0.018116718768764,0.3124181326182762,3111,SIM1,protein-coding
ENSG00000140287,-0.0045116016371482,-0.0044766246241426,0.8029660485248873,3109,HDC,protein-coding
ENSG00000155918,-0.0007833453244106,-0.0010607919742457,0.9528834301743974,3105,RAET1L,protein-coding
ENSG00000221947,-0.0200761206605377,-0.0354488351834829,0.0482902000640546,3104,XKR9,protein-coding
ENSG00000179855,-0.0031839329120769,-0.0051887564675127,0.7727116444761213,3101,GIPC3,protein-coding
ENSG00000089558,-0.0191526026340427,-0.0248747360868422,0.1662363646018348,3099,KCNH4,protein-coding
ENSG00000129990,0.0012443819293601,0.0020057778507119,0.9111294423710924,3099,SYT5,protein-coding
ENSG00000280071,0.0030632481830478,0.0141192469617985,0.4320305697895583,3099,LOC102724023,protein-coding
ENSG00000131096,-0.029088868225781,-0.0378482189571824,0.0352771323699779,3094,PYY,protein-coding
ENSG00000182379,-0.0031032856648461,-0.0056391074524559,0.7539830135118802,3091,NXPH4,protein-coding
ENSG00000168267,-0.0003849397289242,-0.0131660432652898,0.4643364210081131,3091,PTF1A,protein-coding
ENSG00000188293,0.0259792461215401,0.0338731924683549,0.0597391939599729,3090,IGFL1,protein-coding
ENSG00000149452,-0.0041943158130929,-0.025769771610514,0.1527016743690253,3081,SLC22A8,protein-coding
ENSG00000179796,-0.0177133349241466,-0.0170192018141568,0.3449827823157516,3081,LRRC3B,protein-coding
ENSG00000236320,-0.0227934067824932,-0.0104272952683355,0.5630087865092177,3079,SLFN14,protein-coding
ENSG00000143839,-0.0152747695950268,-0.0193544579719811,0.2830717660362949,3078,REN,protein-coding
ENSG00000157343,-0.0209808014762546,-0.0310923438599394,0.0845795646007339,3078,ARMC12,protein-coding
ENSG00000185155,-0.0056400872551524,-0.0175099264556128,0.3315642696825107,3077,MIXL1,protein-coding
ENSG00000184206,0.0126061376810846,0.0187195510098117,0.2994012736007245,3075,GOLGA6L4,protein-coding
